|wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistId|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|collectionPrice|trackPrice|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistViewUrl
22|track|song|7420827|1440772612|1440772735|Ludovico Einaudi|In a Time Lapse|Waterways|In a Time Lapse|Waterways|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/waterways/1440772612?i=1440772735&uo=4|https://music.apple.com/us/album/waterways/1440772612?i=1440772735&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/83/99/92/83999206-a52a-8bd9-52ed-a37bc66b6a66/mzaf_5806298623304201177.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|11|257547|USA|USD|Classical Crossover|True|
23|track|song|7420827|1451626902|1451627426|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: Cold Wind Var. 1|Seven Days Walking: Day 1|Day 1: Cold Wind Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-cold-wind-var-1/1451626902?i=1451627426&uo=4|https://music.apple.com/us/album/day-1-cold-wind-var-1/1451626902?i=1451627426&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1d/cb/68/1dcb686a-3b3c-f62d-1011-04791c7197ed/mzaf_13972263000896280079.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|5|239756|USA|USD|Classical|True|
24|track|music-video|7420827|1589791548|1589791806|Ludovico Einaudi|Underwater (Video Edition)|Luminous|Underwater (Video Edition)|Luminous (Performance Video)|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/music-video/luminous-performance-video/1589791806?uo=4|https://music.apple.com/us/music-video/luminous-performance-video/1589791806?uo=4|https://video-ssl.itunes.apple.com/itunes-assets/Video115/v4/5b/9e/3f/5b9e3fbe-02d3-22c7-ad80-b301c5d0c8f3/mzvf_3755004765723046510.640x450.h264lc.U.p.m4v|https://is4-ssl.mzstatic.com/image/thumb/Video115/v4/80/60/aa/8060aa47-ad3e-18bd-c46a-93ef1cc9f6b8/21UM1IM23915.crop.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Video115/v4/80/60/aa/8060aa47-ad3e-18bd-c46a-93ef1cc9f6b8/21UM1IM23915.crop.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Video115/v4/80/60/aa/8060aa47-ad3e-18bd-c46a-93ef1cc9f6b8/21UM1IM23915.crop.jpg/100x100bb.jpg|11.99|1.99|2022-01-21T08:00:00Z|notExplicit|notExplicit|1|1|13|13|254207|USA|USD|Classical||
25|track|song|7420827|1458865831|1458865847|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 5|Day 5: Gravity Var. 1|Seven Days Walking: Day 5|Day 5: Gravity Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-5-gravity-var-1/1458865831?i=1458865847&uo=4|https://music.apple.com/us/album/day-5-gravity-var-1/1458865831?i=1458865847&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c1/ef/3b/c1ef3b8b-fcda-25b0-db2d-3aad658828ac/mzaf_13213975514631155516.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/100x100bb.jpg|||2019-07-19T12:00:00Z|notExplicit|notExplicit|1|1|11|3|382980|USA|USD|Classical|True|
26|track|song|7420827|1482345109|1482345428|Ludovico Einaudi|Seven Days Walking|Day 2: Birdsong|Seven Days Walking|Day 2: Birdsong|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-birdsong/1482345109?i=1482345428&uo=4|https://music.apple.com/us/album/day-2-birdsong/1482345109?i=1482345428&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/16/7c/9e167ca0-8dae-2674-7eec-3e765567ad5b/mzaf_4688399429379966597.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|5|325280|USA|USD|Classical|True|
27|track|song|7420827|1440772612|1440772719|Ludovico Einaudi|In a Time Lapse|Brothers|In a Time Lapse|Brothers|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/brothers/1440772612?i=1440772719&uo=4|https://music.apple.com/us/album/brothers/1440772612?i=1440772719&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/c7/69/47/c76947c4-cd89-1298-df00-d1c04a9f5e78/mzaf_2846973784348258405.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|7|291332|USA|USD|Classical Crossover|True|
28|track|song|7420827|1451626902|1451627432|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: The Path of the Fossils|Seven Days Walking: Day 1|Day 1: The Path of the Fossils||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-the-path-of-the-fossils/1451626902?i=1451627432&uo=4|https://music.apple.com/us/album/day-1-the-path-of-the-fossils/1451626902?i=1451627432&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0f/66/bc/0f66bccb-1adf-b49c-bea4-8ff0685727f5/mzaf_2509894543110117837.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|9|495576|USA|USD|Classical|True|
29|track|song|7420827|1451626902|1451627427|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: Golden Butterflies|Seven Days Walking: Day 1|Day 1: Golden Butterflies||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-golden-butterflies/1451626902?i=1451627427&uo=4|https://music.apple.com/us/album/day-1-golden-butterflies/1451626902?i=1451627427&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f6/5f/05/f65f0511-9dc7-132c-8746-454fbf4526bd/mzaf_7595243378933760195.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|6|353148|USA|USD|Classical|True|
30|track|song|7420827|1482345109|1482345612|Ludovico Einaudi, Redi Hasa & Federico Mecozzi|Seven Days Walking|Day 3: Full Moon|Seven Days Walking|Day 3: Full Moon||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-3-full-moon/1482345109?i=1482345612&uo=4|https://music.apple.com/us/album/day-3-full-moon/1482345109?i=1482345612&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/83/8f/68/838f68fe-4a4b-c383-7c59-9cc4dbb6012c/mzaf_4114786347039548457.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-05-17T12:00:00Z|notExplicit|notExplicit|7|3|12|9|218680|USA|USD|Classical|True|
31|track|song|7420827|1440772612|1440772879|Ludovico Einaudi|In a Time Lapse|The Dark Bank of Clouds|In a Time Lapse|The Dark Bank of Clouds|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/the-dark-bank-of-clouds/1440772612?i=1440772879&uo=4|https://music.apple.com/us/album/the-dark-bank-of-clouds/1440772612?i=1440772879&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/63/7c/18/637c18a9-bd45-1ff4-87b0-1c79082f55e3/mzaf_9515959351048972044.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|16|191190|USA|USD|Classical Crossover|True|
32|track|song|7420827|1452504769|1452504885|Ludovico Einaudi|Divenire|Andare|Divenire|Andare|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4|https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/09/2f/37/092f3756-632a-2a4a-e0bf-70d4b3236214/mzaf_8450532366607464477.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|4|417733|USA|USD|Classical|True|
33|track|song|7420827|1458865831|1458866166|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 5|Day 5: Low Mist Var. 1|Seven Days Walking: Day 5|Day 5: Low Mist Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-5-low-mist-var-1/1458865831?i=1458866166&uo=4|https://music.apple.com/us/album/day-5-low-mist-var-1/1458865831?i=1458866166&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/74/0c/e9/740ce9de-c9a8-1601-f754-ab056c116856/mzaf_17931688369630009898.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/100x100bb.jpg|||2019-07-19T12:00:00Z|notExplicit|notExplicit|1|1|11|11|281960|USA|USD|Classical|True|
34|track|song|7420827|1458865732|1458866187|Ludovico Einaudi & Federico Mecozzi|Seven Days Walking: Day 4|Day 4: View from the Other Side|Seven Days Walking: Day 4|Day 4: View from the Other Side||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-4-view-from-the-other-side/1458865732?i=1458866187&uo=4|https://music.apple.com/us/album/day-4-view-from-the-other-side/1458865732?i=1458866187&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/39/e0/a0/39e0a0f6-6c70-9b76-292f-1ca6e53ce179/mzaf_6249337875148285085.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/100x100bb.jpg|||2019-06-21T12:00:00Z|notExplicit|notExplicit|1|1|11|10|263537|USA|USD|Classical|True|
35|track|song|7420827|1512004517|1512004780|Ludovico Einaudi|12 Songs From Home|Berlin Song|12 Songs From Home|Berlin Song|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/berlin-song/1512004517?i=1512004780&uo=4|https://music.apple.com/us/album/berlin-song/1512004517?i=1512004780&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9d/be/18/9dbe18c9-3f91-3c20-b13c-bfbd04d89871/mzaf_7112186980577002415.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/100x100bb.jpg|11.99|1.29|2020-05-08T12:00:00Z|notExplicit|notExplicit|1|1|12|3|400253|USA|USD|Classical|True|
36|track|song|7420827|1451626902|1451627437|Ludovico Einaudi|Seven Days Walking: Day 1|Day 1: Ascent|Seven Days Walking: Day 1|Day 1: Ascent|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-ascent/1451626902?i=1451627437&uo=4|https://music.apple.com/us/album/day-1-ascent/1451626902?i=1451627437&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/75/06/3f/75063f1a-e32f-946b-2fb6-ebc05172598c/mzaf_12399367698856390571.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|10|337372|USA|USD|Classical|True|
37|track|song|7420827|1451626902|1451626909|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: Low Mist Var. 1|Seven Days Walking: Day 1|Day 1: Low Mist Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-low-mist-var-1/1451626902?i=1451626909&uo=4|https://music.apple.com/us/album/day-1-low-mist-var-1/1451626902?i=1451626909&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e6/80/6d/e6806d2b-0c0b-519d-06e3-b8c5cd5a9552/mzaf_12717447581179602554.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|1|149181|USA|USD|Classical|True|
38|track|song|7420827|1440772612|1440772893|Ludovico Einaudi|In a Time Lapse|Corale Solo|In a Time Lapse|Corale Solo|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/corale-solo/1440772612?i=1440772893&uo=4|https://music.apple.com/us/album/corale-solo/1440772612?i=1440772893&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/55/f9/1d/55f91db6-67c1-ce6f-c270-7a55d25fad84/mzaf_3183158250077072302.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|19|166952|USA|USD|Classical Crossover|True|
39|track|song|7420827|1451626902|1451626913|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: Low Mist|Seven Days Walking: Day 1|Day 1: Low Mist||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-low-mist/1451626902?i=1451626913&uo=4|https://music.apple.com/us/album/day-1-low-mist/1451626902?i=1451626913&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/c6/f8/d5c6f876-d977-9bf7-93a7-7cec18345be5/mzaf_6755297695926842142.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|2|325431|USA|USD|Classical|True|
40|track|song|7420827|1440762051|1440762069|Ludovico Einaudi & Marco Decimo|Una Mattina|A Fuoco|Una Mattina|A Fuoco||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/a-fuoco/1440762051?i=1440762069&uo=4|https://music.apple.com/us/album/a-fuoco/1440762051?i=1440762069&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/60/9c/ff/609cff60-a94e-f2c0-0e82-3a862f776f7a/mzaf_5654346478952777964.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|13|5|270200|USA|USD|Classical|True|
41|track|song|7420827|1482345109|1482345734|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 4: Ascent|Seven Days Walking|Day 4: Ascent||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-4-ascent/1482345109?i=1482345734&uo=4|https://music.apple.com/us/album/day-4-ascent/1482345109?i=1482345734&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/13/1b/ad/131bad61-f28a-8492-118b-1f6ab75e5a94/mzaf_15902847391918384535.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-06-21T12:00:00Z|notExplicit|notExplicit|7|4|12|12|303330|USA|USD|Classical|True|
42|track|song|7420827|1482345109|1482345604|Ludovico Einaudi, Redi Hasa & Federico Mecozzi|Seven Days Walking|Day 3: Campfire|Seven Days Walking|Day 3: Campfire||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-3-campfire/1482345109?i=1482345604&uo=4|https://music.apple.com/us/album/day-3-campfire/1482345109?i=1482345604&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c7/c5/83/c7c58359-9701-e720-9d39-721328a2f37e/mzaf_10019462549048158723.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-05-17T12:00:00Z|notExplicit|notExplicit|7|3|12|5|271053|USA|USD|Classical|True|
